,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,problem_of_product
13017,3.0,I feel uneasy about this seller,"The websites they list on the cup and their cards aren’t working websites.<br /><br />The product itself seems ok, I would just highly advise that you research seller before giving them personal info.<br /><br />That being said we’ll see how the product is and I’ll adjust review accordingly!","[{'small_image_url': 'https://m.media-amazon.com/images/I/61ZXqEcOa5L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61ZXqEcOa5L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61ZXqEcOa5L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61lfiSpzgBL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61lfiSpzgBL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61lfiSpzgBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71CWTbwwx4L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71CWTbwwx4L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71CWTbwwx4L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71W+erBwi+L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71W+erBwi+L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71W+erBwi+L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71ZaU8OAXqL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71ZaU8OAXqL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71ZaU8OAXqL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71tu9ay+hIL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71tu9ay+hIL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71tu9ay+hIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71vbJJC1TnL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71vbJJC1TnL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71vbJJC1TnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09CMT7MQ9,B0BHTY25D2,AGGSGHAY7SCTOKCKAA3DYDPXRLPA,1652488839025,3,False,Not as described
18087,1.0,"Very thin, started melting first week!","It’s three pieces, very flimsy….. stared melting after one week.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71kYFAB4G2L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71kYFAB4G2L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71kYFAB4G2L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09XLD3GSZ,B09XLCKZ5N,AEXXYTYNDTWLR7N6JEM7WV3TY4MA,1669493915639,2,True,Broken/Defective
24334,1.0,Leaks water everywhere and makes water flow super slow,[[VIDEOID:91e861f380560fde734673096ed8705f]] I have given this filter several tries by either reinserting it or trying a different one from the pack. Each one leaks water everywhere and makes the water flow from the fridge super slow. Would not recommend or purchase again,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71Q7GhjMCLL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Q7GhjMCLL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Q7GhjMCLL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B3WY9LDV,B0B3WY9LDV,AGNJQKIGKLCSIFK7OMZGAYNVQGDQ,1663354020299,0,True,Poor performance
73704,1.0,It was damage!!,The back  was broken,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/914iM9pTnnL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/914iM9pTnnL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/914iM9pTnnL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01ALBMIEI,B01ALBMIEI,AGVZGF674WSLCJJMMUBXESM4BU5A,1611447594635,1,True,Broken/Defective
55757,2.0,Low Quality.  Charge less $$ for a product that doesn't last long!,"[[VIDEOID:428107b79880a93c0b084b13511ae7ed]] $125, 11 months later.  It wont make ice (pours the water into tank after freeze cycle) and the fan on the side has stopped working completely. Oh, and that self-cleaning specification?  That is not true.  It is quite challenging to clean off the cube forming posts and there is a trickle of heavens knows what coming out of the the side filling line there.  It was gently used and all exterior sides were open to allow air circulation around it.  The mechanical sounds from it could be heard in an upstairs bedroom so not really that quiet either.  I dealt with everything until it just failed to make descent ice.  Lifecycle of this product is very disappointing.  No manufacturer contact info either.  Nothing.","[{'small_image_url': 'https://m.media-amazon.com/images/I/51cHVvt5r6L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51cHVvt5r6L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51cHVvt5r6L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61nuChk66OL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61nuChk66OL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61nuChk66OL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61sZLX6FZ0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61sZLX6FZ0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61sZLX6FZ0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71Pzh9VnJZL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Pzh9VnJZL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Pzh9VnJZL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08RSD5CS3,B0C9MGFHWY,AFTSSK5YKJNIV3GD4S7RMG4LLO6Q,1653165322667,0,True,Not as described
54569,1.0,Poor paint quality on stove top.,"We have had this less than two months.  Never used anything abrasive whilst cleaning.  The back face has gone brown and the paint has flaked off all around the burners.  We replaced our old stove, it had been through a hurricane, same brand and size that looked better than this and it was 15 years old,  i would not recommend this brand to anyone now until they have resolved the issue.  Since we are not in a location to return it, we will try and paint it with Rust Oleum heat resistant paint.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81TfWRRIKQL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81TfWRRIKQL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81TfWRRIKQL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B06X6MXBH6,B0BYTPDH34,AEFX2TJDSCGVTWTGKH7YXWWFYH4A,1615914854477,4,True,Broken/Defective
74616,1.0,Works great until it dies 3 weeks later,"So this product actually does a good job of washing clothes, I read user reviews before purchasing, and it was true that it does come with a smell. It didnt really go away while I was using it but, but the washer part completely died in less then 30 days. The spinner still worked. When i contacted seller they told me to open panel and check to see if the wires loose. I didn't see any loose wires. But instead I saw a lot of metallic snoot inside which leads me to believe it had an electrical short circuit. Also explains the bad smell it had all along.<br />*update: after buying magic chef compact washer at Home Depot, the extra $80 is totally worth it. I didnt realize how much back pain was getting from switching clothes to spinner, and what a mess with the water connections was. the magic chef compact washer<br />Also dealing with Western United was horrible. Do not buy from them! Check their bad reviews on Yelp, they are located in City of Industry and also go by CompTree.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71GgN-09fHL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71GgN-09fHL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71GgN-09fHL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Ln3ks1QZL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Ln3ks1QZL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Ln3ks1QZL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RLkeP7POL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RLkeP7POL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71RLkeP7POL.jpg', 'attachment_type': 'IMAGE'}]",B07B45XFSN,B07B45XFSN,AGQMXPMF2XRMSTKJCGZ4AQGOGVEQ,1541091972347,4,True,Customer service
32419,2.0,Please save yourself and buy another brand,"Update: original review still below. The only reason I am upgrading the review from a one star to a two star is because someone from the company called. But in order for me to get a refund, I would need to come to my post and remove my 1 star rating and provide them a 5 star rating based on “customer service”. And after thinking about it, I decided not<br />To. It isn’t fair to people who may want to buy this to not know that it honestly is a piece of junk. No one asks about reviews on customer service first. They want to know about the product first and I did not lie in my review. And in order for me to get my hard earned money back from a company that knows their product is defective, I have to come here and lie so that they can continue to have high ratings. And I honestly won’t. So please read the original review as it still stands and my ice machine is now a part of my decor. Minimalist vibes you know.<br /><br />Please. Don’t buy this. My machine randomly started saying ice full but as you can clearly see, it is not. Nothing works to fix this problem. Spend a little extra cash and buy another reliable brand as this one is not. Please. Listen to the whispers of your elders for once. Don’t do it.","[{'small_image_url': 'https://m.media-amazon.com/images/I/61iyovqT1pL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61iyovqT1pL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61iyovqT1pL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61tIHfRTcHL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61tIHfRTcHL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61tIHfRTcHL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08FX2GYN8,B09SHKSFBZ,AEYJLU6Y4IWIOABCAKBBMXPGVTVQ,1638279599866,17,True,Not as described
14178,3.0,Bulbs impossible to install!,We ordered this size 24” so we could install an oven hood non-ducted option. Install and all was fine but it doesn’t come with lightbulbs and getting the light bulbs in was super difficult. We finally realized the only way to get the lightbulbs in was to purchase a tiny suction cup to hold the bulb to get it in. It’s impossible to get the bulbs in using just your hand. I love the final look in our kitchen but the bulbs took us so long to get in what a frustrating thing.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81dEyLa+CoL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81dEyLa+CoL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81dEyLa+CoL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B071P48KT2,B0BXLW6KL4,AHYPQULGIR5M2PYRYU35JX2DOS5A,1623593190423,1,True,Not as described
27887,1.0,"Dont waste your $!, they are tiny! POS!",Tiny! Cheesy! Pos!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1KcSZLtsXL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1KcSZLtsXL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A1KcSZLtsXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07TTWVH2B,B07TTWVH2B,AGBFC43HUCPOJPWQCEYQJ46TYQZA,1617803202185,0,True,Not as described
20301,2.0,Failed in only 7 months - design defect,"Only 7 months after installation, this refrigerator defrost heater failed.  Evaluation by an electrical engineer showed that the heating element burned into an open state, apparently due to penetration of water onto the coil surface.  There were multiple failures which caused the coil to burn out:  1) a broken seal; 2) a crack in the protective glass (likely caused by water dripping directly onto the glass tube); and 3) inadequate shielding at the ends of the tube which allowed melting frost to access the glass tube.  We have installed another using aluminum foil to shield the ends of the part.  Whether this will work in the long term remains to be seen.  (2 stars only because it did work for a matter of months; otherwise 1 star due to poor design.)","[{'small_image_url': 'https://m.media-amazon.com/images/I/819VUC+sr2L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/819VUC+sr2L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/819VUC+sr2L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81CfUwvF-RL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81CfUwvF-RL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81CfUwvF-RL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81voy9ZobrL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81voy9ZobrL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81voy9ZobrL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07QZ6FBN4,B07QZ6FBN4,AGUIZSZ5LIAA5XHXDQUKMAZPDA4Q,1636749421802,0,True,Broken/Defective
65754,1.0,Broken Metal pieces in ice bin,Bought this and in less than 9 months I have metal pieces coming out of it into the ice bin. Can’t get any response from the seller SHAB-USA and Amazon can’t help since it’s past 30 days. Would not recommend this machine or the vendor! Lost over $300 on this item!!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71fFBaUnkmL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71fFBaUnkmL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71fFBaUnkmL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71r9HMkEW3L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71r9HMkEW3L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71r9HMkEW3L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B099PQS1C5,B099PQS1C5,AHPGNNQEFJSH4RQ23F5ILD6Q3AQA,1682394328390,1,True,Broken/Defective
46323,1.0,Don’t buy. Came dented and scratched,Box wasn’t damaged so it was a quality control not delivery issue. SAVE YOUR MONEY,"[{'small_image_url': 'https://m.media-amazon.com/images/I/51NjAlmA+uL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51NjAlmA+uL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51NjAlmA+uL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61jbnYd8tpL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61jbnYd8tpL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61jbnYd8tpL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09YLYYHZN,B09YLYYHZN,AGO2BIB3PGSN5KVLGLCWNCK7OTTQ,1670206254861,0,True,Quality issues
7967,1.0,Broken parts,There are 2 packs; one of hinges was broken and the other pack of lid also was broken. Disappointed.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71V3FSGqepL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71V3FSGqepL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71V3FSGqepL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71V3FSGqepL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71V3FSGqepL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71V3FSGqepL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B074K3VGHK,B0748D7XFS,AFKALJSY5F22VRLZ5KOG7GOMA2FA,1662838936109,0,True,Broken/Defective
59742,1.0,Don’t buy,"Crap, don’t buy, failed after a few week. Fell apart.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UKrH3jnDL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UKrH3jnDL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81UKrH3jnDL.jpg', 'attachment_type': 'IMAGE'}]",B07TD46XJC,B07TD46XJC,AFYV5UBN3ZAM4S3GPEMTLN6UOLGQ,1576431345287,1,True,Poor performance
